old_label,final_label,changed,source
"pyuis ""genre d'absence""","pyuis ""genre d'absence""",False,unchanged
pz,pz,False,unchanged
pz O2,pz o2,True,auto-syntax
pz verifiée,pz verifiée,False,unchanged
pâleur et moiteur des mains,pâleur et moiteur des mains,False,unchanged
pârle,pârle,False,unchanged
pédalage,pédalage,False,unchanged
"pédalage, se repositionne, marmonne","pédalage, se repositionne, marmonne",False,unchanged
pétites P Périodiques?,pétites p périodiques?,True,auto-syntax
qq OL,qq ol,True,auto-syntax
qu'elle n'arrivait plus à respirer,qu'elle n'arrivait plus à respirer,False,unchanged
quand en parle: diminution sensation,quand en parle: diminution sensation,False,unchanged
"quand l'alarme infi bip: ""ca monte"".","quand l'alarme infi bip: ""ca monte"".",False,unchanged
quasi périodique ???,quasi périodique?,True,auto-syntax
que a droite,que a droite,False,unchanged
que le patient décrit,que le patient décrit,False,unchanged
que précédemment mais plus intense que,que précédemment mais plus intense que,False,unchanged
quelques automatismes de la main gauche,quelques automatismes de la main gauche,False,unchanged
quelques clonies de la joue droite,quelques clonies de la joue droite,False,unchanged
quelques ondes lentes,quelques ondes lentes,False,unchanged
qui sont révulsés,qui sont révulsés,False,unchanged
quid ligne médiane?,quid ligne médiane?,False,unchanged
quid pariétal x2?,quid pariétal x2?,False,unchanged
quid région postérieure?????,quid région postérieure?,True,auto-syntax
r,r,False,unchanged
r?,r?,False,unchanged
racle la gorge,racle la gorge,False,unchanged
ralentissement,ralentissement,False,unchanged
ralentissement stt ligne med et G,ralentissement stt ligne med et g,True,auto-syntax
ralentissement?,ralentissement?,False,unchanged
rapide,rapide,False,unchanged
rapide contraction bouche à G,rapide contraction bouche à g,True,auto-syntax
rapporte par la suite qu'elle ne,rapporte par la suite qu'elle ne,False,unchanged
ras,ras,False,unchanged
ras 200 sec,ras 200 sec,False,unchanged
ras 220 sec,ras 220 sec,False,unchanged
ras HPN 60 sec,ras hpn 60 sec,True,auto-syntax
ras HPN sec,ras hpn sec,True,auto-syntax
ras bouge,ras bouge,False,unchanged
ras clinique,ras clinique,False,unchanged
ras clinique.,ras clinique.,False,unchanged
ras cliniqueement,ras cliniqueement,False,unchanged
ras cliniquement,ras cliniquement,False,unchanged
ras cliniquement activté sur son portab,ras cliniquement activté sur son portab,False,unchanged
ras cliniquement rythmiques,ras cliniquement rythmiques,False,unchanged
ras cliniquement se?,ras cliniquement se?,False,unchanged
ras compte,ras compte,False,unchanged
ras d'évident cliniquement,ras d'évident cliniquement,False,unchanged
ras d'évident niveau clinique,ras d'évident niveau clinique,False,unchanged
ras denomme,ras denomme,False,unchanged
ras denomme compte,ras denomme compte,False,unchanged
ras dort,ras dort,False,unchanged
ras eveil,ras eveil,False,unchanged
ras juste génée par le filet,ras juste génée par le filet,False,unchanged
ras l,ras l,False,unchanged
ras pas de fourmillement,ras pas de fourmillement,False,unchanged
ras repond,ras repond,False,unchanged
ras répond,ras répond,False,unchanged
ras réponds,ras réponds,False,unchanged
ras s étire,ras s étire,False,unchanged
ras t de crise?,ras t de crise?,False,unchanged
ras évident cliniquement,ras évident cliniquement,False,unchanged
re,re,False,unchanged
re réveille,re réveille,False,unchanged
recommence mvt main,recommence mvt main,False,unchanged
reconnaissance des lieux,reconnaissance des lieux,False,unchanged
redisparait,redisparait,False,unchanged
redors,redors,False,unchanged
regard ds le vague,regard ds le vague,False,unchanged
regard figé,regard figé,False,unchanged
regard fixe,regard fixe,False,unchanged
regard fixe et arret activité,regard fixe et arret activité,False,unchanged
regard hagard,regard hagard,False,unchanged
"regard toujours fixe, ne parle pas","regard toujours fixe, ne parle pas",False,unchanged
regarde dans tous les sens,regarde dans tous les sens,False,unchanged
regarde en l'air début de crise,regarde en l'air début de crise,False,unchanged
regarde la TV,regarde la tv,True,auto-syntax
regarde la tv,regarde la tv,False,unchanged
regarde la télé,regarde la télé,False,unchanged
regarde ongles. Rien clinique évide,regarde ongles. rien clinique évide,True,auto-syntax
regarde sa montre,regarde sa montre,False,unchanged
regarde son téléphone,regarde son téléphone,False,unchanged
regarde tv,regarde tv,False,unchanged
regarde vers la gauche,regarde vers la gauche,False,unchanged
regarde à droite,regarde à droite,False,unchanged
remise au lit,remise au lit,False,unchanged
remonte le lit,remonte le lit,False,unchanged
remonte le lit : automatisme?,remonte le lit: automatisme?,True,auto-syntax
remue la tête,remue la tête,False,unchanged
remue les MI,remue les mi,True,auto-syntax
renifle,renifle,False,unchanged
renomme mot correctement,renomme mot correctement,False,unchanged
"reotur en chambre, est assis dans le lit","reotur en chambre, est assis dans le lit",False,unchanged
repas,repas,False,unchanged
repas RE ICI,repas re ici,True,auto-syntax
repete mot,repete mot,False,unchanged
replie les cuisse sur torse,replie les cuisse sur torse,False,unchanged
repond,repond,False,unchanged
"repond ""oui""","repond ""oui""",False,unchanged
repond ras,repond ras,False,unchanged
repond ras ent 1,repond ras ent 1,False,unchanged
repond toujours lorsqu'on lui parle,repond toujours lorsqu'on lui parle,False,unchanged
"repond, pas de sensation","repond, pas de sensation",False,unchanged
repos,repos,False,unchanged
repositionne l'alarme,repositionne l'alarme,False,unchanged
repositionne l'oreiller,repositionne l'oreiller,False,unchanged
repositionne la couverture,repositionne la couverture,False,unchanged
reprend contact,reprend contact,False,unchanged
reprend son activité,reprend son activité,False,unchanged
reprendre ici,reprendre ici,False,unchanged
reprise,reprise,False,unchanged
reprise activit sur son portable,reprise activit sur son portable,False,unchanged
reprise activité,reprise activité,False,unchanged
reprise anomalies IC ici?,reprise anomalies ic ici?,True,auto-syntax
reprise de l'activité,reprise de l'activité,False,unchanged
reprise de la parole,reprise de la parole,False,unchanged
reprise de mouvements,reprise de mouvements,False,unchanged
reprise language normal montrés,reprise language normal montrés,False,unchanged
reprise mvt,reprise mvt,False,unchanged
reprise tapping,reprise tapping,False,unchanged
resent une aura,resent une aura,False,unchanged
resonne,resonne,False,unchanged
respiration stertoreuse,respiration stertoreuse,False,unchanged
ressent des battements + forts,ressent des battements + forts,False,unchanged
ressent début de crise,ressent début de crise,False,unchanged
ressent le mal g,ressent le mal g,False,unchanged
ressent picotements dans les orteils,ressent picotements dans les orteils,False,unchanged
ressent un début de crise,ressent un début de crise,False,unchanged
ressent une absence,ressent une absence,False,unchanged
ressent une odeur artificiel,ressent une odeur artificiel,False,unchanged
reste déviée à droite,reste déviée à droite,False,unchanged
restitue le mot,restitue le mot,False,unchanged
retiens le mot montre,retiens le mot montre,False,unchanged
retient ses larmes,retient ses larmes,False,unchanged
retire le filet et quelques electrodes,retire le filet et quelques electrodes,False,unchanged
retombe en arriere sur le mlit,retombe en arriere sur le mlit,False,unchanged
retour à l'état habituel,retour à l'état habituel,False,unchanged
retrouve la date du jour,retrouve la date du jour,False,unchanged
retrouve le nom de l'hopital,retrouve le nom de l'hopital,False,unchanged
revail,revail,False,unchanged
reveil,reveil,False,unchanged
reveil et se tourne,reveil et se tourne,False,unchanged
reveil patient 2,reveil patient 2,False,unchanged
reveil revoir,reveil revoir,False,unchanged
reveil te le nez,reveil te le nez,False,unchanged
reveil?,reveil?,False,unchanged
reviens à elle,reviens à elle,False,unchanged
revient dans le champ,revient dans le champ,False,unchanged
"revient dans le champ, manipule les fil","revient dans le champ, manipule les fil",False,unchanged
reviur,reviur,False,unchanged
revoir,revoir,False,unchanged
revoir P3,revoir p3,True,auto-syntax
revoir droite,revoir droite,False,unchanged
revoir f7 f9,revoir f7 f9,False,unchanged
revoir pointe,revoir pointe,False,unchanged
revoir pointe droite,revoir pointe droite,False,unchanged
revoir pointe et RR*?,revoir pointe et rr?,True,auto-syntax
revoir pointe rythmique droite ou vertex,revoir pointe rythmique droite ou vertex,False,unchanged
revoir pointe vertex?,revoir pointe vertex?,False,unchanged
revoir ras,revoir ras,False,unchanged
"revoir, ertéfact?","revoir, ertéfact?",False,unchanged
revouir,revouir,False,unchanged
revulsion,revulsion,False,unchanged
revulsion oculaire,revulsion oculaire,False,unchanged
rgard figé,rgard figé,False,unchanged
ri,ri,False,unchanged
rictus,rictus,False,unchanged
rien d'évident au niveau clinique,rien d'évident au niveau clinique,False,unchanged
rien d'évident cliniquement,rien d'évident cliniquement,False,unchanged
rigole,rigole,False,unchanged
rigole avec l'infirmière,rigole avec l'infirmière,False,unchanged
rigole issance des lieux,rigole issance des lieux,False,unchanged
rire,rire,False,unchanged
rire imotivé,rire imotivé,False,unchanged
rit,rit,False,unchanged
rivotril iv 1 mg,rivotril iv 1 mg,False,unchanged
ronfle,ronfle,False,unchanged
rotation tête à g,rotation tête à g,False,unchanged
rr,rr,False,unchanged
rr frontal g,rr frontal g,False,unchanged
rr g>D,rr g>d,True,auto-syntax
rr ton patient 1,rr ton patient 1,False,unchanged
rr$,rr,True,auto-syntax
rr+p,rr+p,False,unchanged
rr?,rr?,False,unchanged
rr? e,rr? e,False,unchanged
rtepond ras,rtepond ras,False,unchanged
rubéfaction,rubéfaction,False,unchanged
rupture de contact,rupture de contact,False,unchanged
rupture du contact,rupture du contact,False,unchanged
rythme de fond bien visible,rythme de fond bien visible,False,unchanged
rythme de fond?,rythme de fond?,False,unchanged
rythmes rapides,rythmes rapides,False,unchanged
rythmes rapides Cz,rythmes rapides cz,True,auto-syntax
rythmes rapides?,rythmes rapides?,False,unchanged
rythmes rapides?C3P3 et F7F9?,rythmes rapides?c3p3 et f7f9?,True,auto-syntax
rythmique en temporal gauche?,rythmique en temporal gauche?,False,unchanged
rythmiques,rythmiques,False,unchanged
râle,râle,False,unchanged
râle 3,râle 3,False,unchanged
râle 8,râle 8,False,unchanged
râle 9,râle 9,False,unchanged
râle sse MSD,râle sse msd,True,auto-syntax
râles,râles,False,unchanged
région pariétale: quid?,région pariétale: quid?,False,unchanged
réond a son telephone,réond a son telephone,False,unchanged
répnd,répnd,False,unchanged
répond,répond,False,unchanged
"répond ""NON""","répond ""non""",True,auto-syntax
répond au téléphone,répond au téléphone,False,unchanged
répond aux ordres simples,répond aux ordres simples,False,unchanged
répond ca va,répond ca va,False,unchanged
répond et execute ordre simple,répond et execute ordre simple,False,unchanged
répond oui,répond oui,False,unchanged
répond ras,répond ras,False,unchanged
répond à l'IDE,répond à l'ide,True,auto-syntax
répond à l'appel de son nom,répond à l'appel de son nom,False,unchanged
répond à sa mére,répond à sa mére,False,unchanged
répond à son ami,répond à son ami,False,unchanged
réponse ordre simples,réponse ordre simples,False,unchanged
réussi a dénommer et désigner des objet,réussi a dénommer et désigner des objet,False,unchanged
réussi a trouvé l'année,réussi a trouvé l'année,False,unchanged
réveil,réveil,False,unchanged
réveil D,réveil d,True,auto-syntax
réveil d,réveil d,False,unchanged
réveil e crise,réveil e crise,False,unchanged
réveil es,réveil es,False,unchanged
réveil ie,réveil ie,False,unchanged
réveil patient 1,réveil patient 1,False,unchanged
réveil te,réveil te,False,unchanged
réveil te le nez,réveil te le nez,False,unchanged
réveil à voir,réveil à voir,False,unchanged
réveil éveil,réveil éveil,False,unchanged
réveil éveil?crise?,réveil éveil?crise?,False,unchanged
réveil+myoclonies,réveil+myoclonies,False,unchanged
réveil?,réveil?,False,unchanged
réveillé par l'IDE,réveillé par l'ide,True,auto-syntax
réveillé par l'alarme,réveillé par l'alarme,False,unchanged
réveillée,réveillée,False,unchanged
réveillée par AS,réveillée par as,True,auto-syntax
réveillée par IDE,réveillée par ide,True,auto-syntax
"réveillée par i,terne","réveillée par i,terne",False,unchanged
réveillée par l'AS,réveillée par l'as,True,auto-syntax
réveillée par l'ide,réveillée par l'ide,False,unchanged
réveillée par l'infirmière,réveillée par l'infirmière,False,unchanged
réveillée prise de sang,réveillée prise de sang,False,unchanged
réveilée,réveilée,False,unchanged
révulsion,révulsion,False,unchanged
révulsion oculaire?,révulsion oculaire?,False,unchanged
révéil,révéil,False,unchanged
s 'endort,s 'endort,False,unchanged
s 'étire,s 'étire,False,unchanged
s endort,s endort,False,unchanged
s etire,s etire,False,unchanged
s étire,s étire,False,unchanged
s'assoit,s'assoit,False,unchanged
s'assoupit,s'assoupit,False,unchanged
s'endort,s'endort,False,unchanged
s'est sentie oppressée d'un seul coup,s'est sentie oppressée d'un seul coup,False,unchanged
s'etire,s'etire,False,unchanged
s'installe pour la sieste,s'installe pour la sieste,False,unchanged
s'étire,s'étire,False,unchanged
s'étire et se retourne,s'étire et se retourne,False,unchanged
s'étire juste?,s'étire juste?,False,unchanged
sa copine dans le 16eme,sa copine dans le 16eme,False,unchanged
sa maman note de regarder la video,sa maman note de regarder la video,False,unchanged
sait ou elle se trouve,sait ou elle se trouve,False,unchanged
sait ou elle se trouve+denome,sait ou elle se trouve+denome,False,unchanged
salle d'eau,salle d'eau,False,unchanged
salle d'eau : décharge,salle d'eau: décharge,True,auto-syntax
salle de bain,salle de bain,False,unchanged
salle de douche,salle de douche,False,unchanged
salve de pointes,salve de pointes,False,unchanged
salve de pointes post G,salve de pointes post g,True,auto-syntax
salve de pointes pot g,salve de pointes pot g,False,unchanged
salve de pointes à droite,salve de pointes à droite,False,unchanged
sanglots,sanglots,False,unchanged
sat 69%,sat 69%,False,unchanged
sat 77%,sat 77%,False,unchanged
sat 81%,sat 81%,False,unchanged
scintillement,scintillement,False,unchanged
scintillement blanc oeil g,scintillement blanc oeil g,False,unchanged
sdb,sdb,False,unchanged
se brosse les dents,se brosse les dents,False,unchanged
se cogne le coude G,se cogne le coude g,True,auto-syntax
se couche,se couche,False,unchanged
se crispe râle,se crispe râle,False,unchanged
se fige,se fige,False,unchanged
se fige ites,se fige ites,False,unchanged
se fige pe un peu à la vidéo?,se fige pe un peu à la vidéo?,False,unchanged
se froote l'oei g,se froote l'oei g,False,unchanged
se froote les yeux e G,se froote les yeux e g,True,auto-syntax
se frootte les yeux,se frootte les yeux,False,unchanged
se frotte l'OG,se frotte l'og,True,auto-syntax
se frotte l'hémiface G,se frotte l'hémiface g,True,auto-syntax
se frotte l'oeil,se frotte l'oeil,False,unchanged
se frotte l'oeil G,se frotte l'oeil g,True,auto-syntax
se frotte l'oeil droit,se frotte l'oeil droit,False,unchanged
se frotte l'oreille gauche,se frotte l'oreille gauche,False,unchanged
se frotte le nez,se frotte le nez,False,unchanged
se frotte le nez il,se frotte le nez il,False,unchanged
